RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
2229,1848,Crawford County,County,IL,IL,,17,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89404,90237,88767,87411,85694,85670,85251,84517,83705,83393,83035,83042,82968,83030,82905,83038,82645,82497,82292,82683,82952,83599,84650,85513,86341,86658,87161,87545,88182,89013,89698,90792,91665,92290,92487,93021,93871,94849,95413,95929,96243,96992,97870
2701,1849,Freestone County,County,TX,TX,,48,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91512,91144,90954,90409,90278,89907,89649,88972,88746,88570,88790,88972,89189,89247,89210,89071,88659,88177,87767,87374,87221,86990,86983,86731,86613,86590,86651,86687,86897,86942,86971,86722,86419,86158,86043,86202,86463,86666,86930,87089,87410,87235,87125,86849,86910,87018,87212,87659,88161,88667,88966,89210,89664,90348,91089,91673,92126,92604,93042,93585,94117,94753,95173,95511,95806,96389,97115,97814,98577,99223,99973,100481,101023,101596,102137,102696,103175,103714,103696,103579,103385,103700,103905,104194,104625,105188,105793,106327,106950,107582,108253,109045,109552,109993,110241,110683,111039,111319,111557,111901,112189,112607,113069,113717,114207,114676,115015,115289,115394,115491,115599,115736,115593,115765,116052,116606,116957,117251,117603,117839,118178,118389,118672,118800,118987,118913,118808,118725,118920,118770,118449,118145,118290,118570,118820,118749,118899,119783,,124194,,130068,133065,134821,136412,138093,139694,141421,143087,144466,145836,149072,152004,155286,156271,157670,158841,161819,164743
2307,1850,Gonzales County,County,TX,TX,,48,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98136,98122,98101,98127,98032,97872,97777,97718,97662,97537,97668,97647,97521,97167,97037,96670,96307,95711,95373,94869,94544,94044,94032,93999,94298,94227,94418,94638,94920,95254,95511,95655,95636,95827,96252,96531,96701,96784,97002,97205,97768,98445,99149,99396,99675,100156,100894,101625,102001,102375,102643,103325,103923,104293,104559,104918,105537,106148,106865,107556,108092,108562,109257,109974,110563,111359,112230,113108,113625,114006,114443,114900,115522,116683,117860,118495,118428,118361,118684,119247,120050,121016,122200,123114,124179,124887,125532,126358,127363,128006,128140,128148,129071,130150,131473,132304,133049,133723,134367,135140,136307,136656,136950,136599,137046,137566,138409,139018,139389,139318,139833,140415,141268,141985,142654,143378,143972,144775,145643,146452,146946,147607,148173,148606,148864,149223,149487,149684,149769,149914,149697,149620,149510,149744,150122,151482,152613,,158386,161817,163895,165663,167388,169150,170918,172406,173542,174536,177741,180509,183884,185320,186228,186615,189008,192266
2682,1851,Dickinson County,County,KS,KS,,20,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105185,105265,105241,105203,105147,105179,105119,105106,105101,105209,105264,105314,105331,105381,105319,105357,105320,105358,105677,106026,106376,106310,106335,106419,106792,107132,107394,107546,107710,107963,108254,108679,109042,109265,109482,109804,110099,110243,110545,110550,110729,110860,111299,111688,111963,112429,112847,113424,113898,114255,114221,114317,114448,114660,114751,114774,114458,114024,113726,114095,114559,114771,114686,114564,114181,113841,113553,113258,112947,112669,112892,113185,113672,114201,114702,115005,115316,115786,115742,115842,115564,115829,115907,116044,115751,115686,115667,116030,116133,116181,116409,116467,116807,116987,117159,117151,117014,116856,117206,117958,119017,119401,119763,119896,119875,119184,119070,119220,120789,122264,124125,125221,126175,127314,128477,129913,130970,132052,132358,133562,134691,135670,135760,135843,136454,138228,140015
1970,1852,Pickens County,County,AL,AL,Tuscaloosa,1,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71706,71538,71411,71291,71053,70768,70547,70640,70984,71747,72526,72940,72770,72340,72192,72097,71885,71672,71646,71468,71379,71078,71366,71672,71983,72466,72594,72608,72388,72341,72626,73012,73120,72791,72155,71824,72259,72932,73596,73608,73615,73830,74348,74849,75251,75342,75338,75321,75368,75535,75810,76183,76440,76681,77092,77410,77692,77914,78382,78612,78772,78738,79010,79111,79628,79995,80530,80804,81321,81744,82394,82892,83057,82920,82833,83105,83567,83999,84773,85522,86348,87028,87683,88371,88810,89378,89854,90373,90877,91403,92204,92576,92928,92993,93128,93255,93572,94240,94335,94210,93995,94247,94457,95222,95910,97170,98008,99217,100908,102500,103910,104257,105053,105823,106605,107007,107435,107913,108272,110410,112692,115688,117040,118600,119161,120432,121683
2442,1853,Montague County,County,TX,TX,,48,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88068,87813,87906,87954,88195,88280,88399,88429,88544,88630,88932,89135,89400,89553,89946,90363,90851,91204,91552,91954,92357,92859,93364,93815,94212,94595,95275,95930,96523,96935,97408,97993,98487,98986,99432,99964,100353,100649,100985,101449,102050,102572,103080,103554,104012,104533,105157,105819,105857,105805,105865,106509,107026,107422,107881,108391,108952,109444,109668,109713,109811,110394,111024,111421,111617,111986,112407,112902,113367,113988,114041,114090,114095,114680,115292,115901,116519,117060,117667,118195,118652,118295,118073,117902,118433,118929,119416,119840,120254,120658,121191,121567,121964,122462,123083,123928,124596,125089,125336,125203,125086,125006,125182,125495,125763,125966,126237,126571,126893,127149,128799,131021,133586,135009,136097,137094,138221,139575,141005,142040,143015,146373,149962,154688,156909,159477,160986,164275,167330
1874,1854,Lincoln County,County,MT,MT,,30,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173578,173210,172837,176167,179455,182665,181910,181622,181885,182163,182628,182689,182794,182269,181768,180541,179405,178159,177325,176369,175711,175628,175780,175944,176114,176523,177435,177844,178321,178199,178063,177706,177808,178358,179059,179595,179907,180217,181311,182673,183906,184497,184952,185405,185792,186338,187119,187627,188004,188400,188925,189158,188981,188842,189149,189732,190727,191599,192625,193275,194014,194524,195194,195502,195935,196218,196116,196040,196222,197146,197861,198427,198913,199218,198876,198541,198391,198815,199286,199911,200685,201631,202425,202782,202935,203519,204881,205982,206579,206743,207310,208148,208814,209656,210127,210773,210804,210214,209511,209069,209521,210224,211210,212454,213539,214853,216131,217511,218680,219879,220661,221183,221723,222395,223452,224486,225484,226392,227422,228936,230393,231831,232338,233047,234105,235754,238084,239391,240805,241226,242664,244284,246472,247388,248203,248857,252087,255588,,271049,277649,280825,283697,288665,293227,297749,301037,303791,305621,313578,320892,330275,333992,338400,341096,346806,352783
2376,1855,Lampasas County,County,TX,TX,Killeen-Temple,48,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119143,119405,119307,119398,119306,119172,119109,118845,118739,118355,118161,117991,117846,117723,117699,117816,118228,118427,118726,118578,118845,119043,119477,119793,120259,120778,121230,121483,121913,122109,122605,122834,123405,123800,124318,124953,125662,126380,126970,127307,127857,128535,129475,130205,130871,131547,132273,132998,133834,134627,135337,135827,136533,137297,138210,138956,139848,140777,141853,142832,143894,144872,145858,146639,147481,148446,148859,149294,149521,150436,151126,151953,152728,153582,154681,155544,156415,157082,157963,159064,159939,160811,161454,162296,163092,163885,164654,165427,165832,166277,166855,168010,169069,170162,171144,172231,173305,174051,174439,174706,175426,176519,177465,178119,178601,179051,179630,180307,181257,182045,182792,183449,184280,184973,185664,186190,186871,186854,186717,186229,186421,186529,186939,186957,187743,188783,190845,192388,,198778,202713,205047,207714,209953,212318,215215,217850,219829,221534,227086,232480,238567,240593,243033,244446,248740,253111
2471,1856,Paulding County,County,OH,OH,,39,125,74774,75118,75371,75863,76451,77036,77557,77970,78262,78646,79032,79619,80198,80665,80993,81271,81652,82108,82509,82664,82829,82913,83128,83229,83413,83660,83874,84095,84301,84493,84723,84773,84888,84970,85103,85295,85495,85679,85648,85657,85719,85945,86048,86211,86364,86655,86782,86872,86991,87235,87456,87553,87658,87891,88169,88473,88651,89027,89315,89713,89991,90226,90172,89915,89659,89467,89266,88918,88687,88544,88473,88337,88110,87826,87441,86973,86517,86005,85526,85025,84615,84346,84078,83959,83792,83605,83382,83034,82549,81910,81139,80736,80408,80182,80035,79952,79912,79689,79605,79363,79166,78746,78656,78407,78248,78014,77840,77638,77471,77157,77019,76776,76695,76384,76075,75705,75380,75209,75006,74813,74497,74421,74371,74390,74311,74180,74025,73907,73807,73673,73474,73188,72986,72829,72719,72502,72308,72263,72340,72361,72296,72186,72080,71969,71819,71701,71593,71579,71603,71638,71653,71654,71702,71678,71648,71529,71417,71353,71342,71427,71455,71499,71512,71571,71590,71635,71687,71880,72151,72487,72708,72941,73204,73508,73753,73930,74224,74442,74648,74795,74925,75043,75174,75430,75689,76002,76268,76488,76573,76694,76885,77178,77409,77756,78019,78355,78515,78819,79075,79367,79689,80012,80314,80665,81047,81616,82031,82451,82860,83276,83721,83989,84230,84511,84963,85490,86041,86501,86970,87449,88003,88465,88842,89174,89562,89926,90344,90775,91140,91434,91812,92311,92848,93283,93803,94417,94934,95360,95497,95538,95509,95353,95350,95436,95966,96369,96895,97099,97453,97729,98891,99954,,103529,105369,106632,107865,109148,110295,111517,112629,113481,113941,115557,117318,119072,119691,120200,120727,121894,122978
3042,1857,Tishomingo County,County,MS,MS,,28,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82356,81988,82004,81800,81749,81552,81236,81121,80807,80813,80851,80764,80883,81258,81861,82067,81880,81859,81725,81589,81494,81668,81936,82104,82032,81891,81827,81924,81988,82025,81877,81724,81499,81401,81509,81679,81933,82185,82517,82838,83063,83142,83594,84041,84619,84958,85431,85881,86202,86253,86339,86551,86899,87077,87226,87333,87597,87741,88084,88475,89054,89455,89775,90047,90444,90729,91156,91446,91930,92156,92428,92732,92982,93166,93326,93661,94124,94573,95089,95542,95922,96082,,95105,,94370,94206,94569,94530,94384,94579,95217,96082,96905,97915,99342,100567,101922,102927,103943,104584,105035,105312,105538,107659,109859,112641,113558,114411,114607,115588,116742
2673,1858,Covington County,County,MS,MS,,28,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96930,96894,96694,96499,96238,96191,96002,95934,95743,95572,95308,95060,94972,94947,95089,95202,95245,95261,95139,95002,94764,94587,94381,94311,93912,93672,93480,93563,93628,93667,93832,94001,94184,94336,94442,94654,95525,96462,97311,97637,97961,98235,98402,98569,98699,98726,98782,98725,99165,99657,100394,100845,101205,101547,101824,102284,102583,102861,102963,103057,103404,103834,104431,104913,105011,105081,105141,105355,105358,105148,105003,104839,105141,105700,106299,106712,107080,107740,108252,108650,109053,109522,109697,109697,109813,110324,110907,111404,111958,112328,112498,112640,112941,113163,113778,114283,115049,115182,115850,115861,115944,115366,115539,115393,115287,115654,116574,116092,115993,116079,117876,118683,119566,119893,119055,117725,116864,117807,118962,122125,124667,127339,128047,128938,129238,130830,132105
842,1859,Attala County,County,MS,MS,,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74205,74342,74419,74543,74719,75015,75420,75682,75826,75787,75953,76121,76329,76274,76274,76494,77169,77750,78477,78571,78527,78566,78669,79984,81314,83018,83900,84426,84999,85275,85658,85880,86257,86669,87128,88877,90106,91863,92338,93079,93396,94283,95156
1654,1860,Davison County,County,SD,SD,Mitchell,46,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129367,129996,129607,129603,129259,129473,129686,130013,130657,131414,132185,132772,133243,133726,134398,134970,135264,135471,135842,136724,137471,138379,138899,139691,140266,141028,141889,142863,143252,143230,143250,143673,144408,144890,145549,146198,146782,147417,147916,148751,149500,150076,150485,150752,151124,151691,152566,153412,153975,154560,155353,156327,157300,158227,159180,159882,160502,161048,161668,162156,162606,163001,163620,164194,164783,165266,165721,165902,166173,166614,167710,168981,170146,170260,170206,170066,170454,170785,171249,172021,172942,,179288,182929,185028,186789,189074,191342,193773,195415,196299,196718,199646,203000,207620,209763,212024,213146,215373,217406
2918,1861,Deaf Smith County,County,TX,TX,Hereford,48,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52454,52623,52898,53144,53329,53409,53651,53884,54081,54289,54586,55154,55729,56189,56331,56562,56989,57562,58013,58367,58634,59015,59418,59839,60256,60664,61103,61543,62014,62603,63549,64406,65252,65755,66340,66704,67127,67587,68022,68450,68858,69428,70008,70225,70560,70907,71469,71939,72338,72900,73409,73817,74175,74764,75391,76091,76327,76663,77051,77806,78730,79779,80620,81148,81719,82547,83312,83816,83720,83884,84031,84632,85101,85585,86099,86658,87322,87917,88466,88892,89616,90085,90570,90858,91318,91787,92094,92672,93196,93659,94077,94783,95410,95921,96148,96551,96935,97200,97549,98184,98439,98391,98022,98421,98963,99951,101101,102416,104672,107116,109914,111359,112170,112860,113755,114904,116055,116801,117201,119889,122617,125958,127153,129173,130678,132662,134069
677,1862,Perry County,County,IN,IN,,18,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92223,91922,91803,91509,91314,90837,90376,89913,89749,89271,88803,88309,88141,87984,87913,88007,88117,88374,88518,88666,88575,88542,88366,88268,88223,88288,88375,88272,88297,88191,88194,88221,88201,88321,88327,88531,88685,88824,88998,89146,89391,89479,89513,89506,89642,89826,89997,90089,90083,90087,90296,90555,90753,90687,90650,90778,91104,91273,91383,91395,91533,91871,92160,92514,92581,92666,92695,92908,93233,93725,94194,94661,95050,95358,95492,95458,95559,95815,96008,96143,96302,96728,97127,97540,98050,98551,98980,99090,99309,99507,99994,100337,100673,100849,101125,101424,101771,102142,102577,102938,103419,103812,104401,104936,105536,106405,107279,108142,108719,109126,109686,110196,110948,111645,112176,112573,112894,113460,114099,114811,115362,115908,116401,117069,117487,118048,118496,118945,119267,119377,119545,119659,119794,120053,120011,120025,120000,120231,120657,121745,122878,,127359,129706,131054,132567,134168,135666,136821,137837,138697,139402,141590,143627,146133,147002,148026,148686,150136,151647
603,1863,Llano County,County,TX,TX,,48,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202940,203386,203504,203947,203739,203531,201622,199940,197904,197416,197513,198049,198518,198820,199166,199288,199278,199071,198908,198298,197310,196492,195510,194939,194421,194379,194496,194660,194622,194976,196194,197617,198594,198915,199718,200370,201279,202131,203485,204578,205400,206684,208358,209650,210248,210326,211115,212185,213584,214836,216366,217982,219881,221173,222312,221939,221942,222117,223632,224873,226103,227120,228942,230571,232137,233098,234400,236391,238319,240083,,233199,229729,231029,232385,233782,235218,236517,238070,239729,241267,242834,244125,245674,247044,248410,249550,250556,251788,252957,252295,251710,251462,253441,255298,256912,258001,259391,260732,262231,263705,265008,266806,267539,268576,269342,271573,274115,276658,278504,280016,281261,282627,281719,280842,280128,281639,282882,283843,284810,286251,287904,289362,290498,291314,292451,293462,294715,295682,296633,297463,297519,297513,297478,297953,298493,299077,299518,300622,302438,305575,308239,,319870,326781,330767,333558,335687,338050,341391,345187,347915,350360,358637,367190,377115,380608,384515,386863,393739,400484
1543,1864,Berrien County,County,GA,GA,,13,19,64397,64271,64498,64915,65616,65990,66320,66554,66751,66674,66621,66869,67175,67358,67409,67715,67672,67713,67582,67971,68189,68442,68676,69271,69637,69671,69601,69803,70368,70631,71158,71340,71679,71635,71881,72159,72224,72216,72115,72177,72233,72183,72307,72462,72805,73229,73624,73933,74119,74141,74308,74584,74936,75326,75587,76008,76331,76635,76902,77145,77233,77291,77306,77814,77852,77997,77935,78426,78835,79437,80063,80733,80933,80944,81057,81456,81929,82295,82652,83134,83601,84021,84357,84751,84818,85137,85300,85874,86036,86319,86241,86387,86429,86649,86797,86822,86997,87174,87443,87497,87202,87001,86457,86438,86620,87211,87270,86953,86484,86337,86134,85575,84925,84284,83768,83116,82435,81786,81219,80695,80254,79772,79316,79199,,74935,72732,72496,72073,71648,71172,70841,70448,70296,70055,69669,69350,69049,68839,68356,67928,67519,67279,67007,66658,66403,67122,68099,69054,69159,69241,69329,69494,69666,69866,70169,70334,70514,70572,70773,71090,71594,72198,72647,72919,73198,73595,74083,75135,76149,77120,77589,78086,78918,79645,80249,80510,80935,81566,82303,83029,82787,82588,82182,82674,83231,83914,85919,87629,89116,89366,89797,90329,90954,91366,92057,92694,93504,94160,94678,95034,95256,95523,95995,95958,96018,95978,96551,96968,97287,97566,97847,98407,98951,99593,100147,100581,101139,101607,102137,102567,102971,103439,103689,103968,104039,104302,104683,105232,105760,106106,106235,106359,106774,107380,107666,107691,107925,107846,107603,107220,107651,108147,108548,108628,108785,109008,109025,109471,109683,110665,111286,113372,115070,117009,118297,119796,121296,122647,123902,125119,125450,125487,127653,130405,134589,136464,138257,138792,140559,142419
1145,1865,Lavaca County,County,TX,TX,,48,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124753,124490,124407,124407,124461,124680,124503,124139,123397,122917,122778,122694,122535,122096,121991,122035,122182,122137,121787,121056,120195,119453,119248,119286,119319,119391,119542,120001,120417,120907,121100,121227,121255,121450,121784,122208,122265,122244,122184,122750,123469,124248,124722,125089,125600,126181,126969,127737,128738,129667,130422,131232,132021,133083,134036,135163,136119,137000,138001,139035,140146,140948,141536,141581,141877,142275,143163,143934,144803,145788,146577,147516,148546,149665,150719,151277,152012,152643,153654,154539,155441,156380,157530,158943,160304,161474,162550,163554,164645,165756,166998,167845,168458,169267,170695,172136,173196,174250,175062,175650,176007,176638,177803,178982,180060,180913,181513,182592,183966,185378,186337,186124,185658,185208,185554,186181,187004,187847,188922,189934,191080,192332,193596,197413,199649,201522,200648,201004,200659,200331,200196,200683,201395,202254,202619,203320,203307,204652,205351,209358,213227,218428,221280,224140,225679,227219,228814,231113,233114,234874,240091,245064,251151,252591,254412,255161,259544,263866
1896,1866,Madison County,County,FL,FL,,12,79,46840,47158,47257,47584,47671,47907,47972,48363,48682,49234,49461,49774,50260,51091,52026,52790,53096,53334,53358,53562,53692,53787,53742,53586,53486,53830,54268,54811,54906,55040,55122,55420,55662,55876,56272,56609,57013,57461,57947,58650,59049,59599,60044,60623,61249,61980,62351,62812,63825,65547,67284,68666,69174,69737,70391,71981,73422,74612,75743,76709,77661,78261,79429,80833,82737,84451,86086,88184,89890,91725,92427,93627,94629,95987,97165,98220,98656,98784,98692,98626,98467,98258,98106,97892,97405,97105,96862,96746,96190,95149,94597,93614,92875,91492,90393,89132,87750,86513,85338,84071,82860,81733,80622,79025,77393,75722,74694,73780,73023,72305,71624,70983,70372,69585,68891,68098,67405,66934,66686,66515,66119,65631,65265,64902,64681,64347,64090,63697,63161,62303,61622,60931,60620,60203,59875,59682,59582,59596,59463,59289,59137,59038,58978,59017,59194,59274,59362,59372,59697,59938,60228,60394,60696,60767,60931,61160,61845,62552,63390,64128,64912,65631,66290,66924,67450,67946,68284,68639,69069,69523,70036,70539,71337,72019,72432,72729,73002,73580,74057,74688,75722,76684,77743,78436,79377,80242,81079,81724,82371,83212,84331,85382,86243,86917,87630,88329,88846,89328,90003,90924,92007,92970,93597,94148,94795,95778,96649,97588,98262,99116,99804,100649,101251,101638,101931,102459,102671,103252,103488,104159,104415,105034,105850,106492,106677,106628,106832,107137,107065,106828,106625,106744,106995,107358,107630,107863,107861,108080,108488,108972,109286,109191,109449,109380,109688,109496,109917,109991,110328,110417,111039,111683,113564,115337,117923,119496,121463,123424,125408,127379,128932,130543,131729,135522,139015,143794,145781,148142,148972,151569,153781
87,1867,Lee County,County,SC,SC,,45,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74457,74662,74574,74656,74252,73993,73807,73803,73587,73173,72855,73059,73124,72979,72683,72530,72221,71799,71313,71539,71994,72040,72116,71511,71331,70074,69314,68588,68932,69355,70098,70698,71329,71833,72295,72483,72791,72395,71814,71225,71624,72303,72880,73076,73349,73842,74612,75617,76380,77087,77476,77797,78145,78502,79068,79606,80300,80789,81165,81325,81584,81715,82059,82342,81694,81090,79992,79643,79132,78802,79209,79370,80572,82042,83739,85097,86189,88412,89871,91343,91969,93082,93740,94543,96672,98820,101324,102385,103948,104836,106515,107903
